id,name,description,shortname,spec-publisher,type,call,homepage,users,participations,chairs,start-date,end-date
64267,Hydra Community Group,"Building Web APIs seems still more an art than a science. How can we build APIs such that generic clients can easily use them? And how do we build those clients? Current APIs heavily rely on out-of-band information such as human-readable documentation and API-specific SDKs. However, this only allows for very simple and brittle clients that are hardcoded against specific APIs. Hydra, in contrast, is a set of technologies that allow to design APIs in a different manner, in a way that enables smarter clients.

The foundation is laid by the Hydra Core Vocabulary. It defines a number of fundamental concepts, such as hypermedia controls and collections, which allow machines to understand how to interact with an API. Since all information about the API is available in a machine-readable form, completely generic clients become possible. The Core Vocabulary is complemented by Linked Data Fragments, a set of specifications that enable advanced yet efficient client-side querying of Web APIs.

More information about these technologies can be found on our homepage: http://www.hydra-cg.com/",hydra,True,community group,https://api.w3.org/groups/cg/hydra,https://www.w3.org/community/hydra/,https://api.w3.org/groups/cg/hydra/users,https://api.w3.org/groups/cg/hydra/participations,https://api.w3.org/groups/cg/hydra/chairs,,
117874,Immersive Captions Community Group,"The goal of this community group is to determine and publish best practices for access, activation, and display settings for captions with different types of Immersive Media - AR, VR &amp; Games. 

We plan to research current examples, identify best practices, and do research on those ideas over different surfaces: Smartphone AR, AR glasses, VR goggles, etc.  Where appropriate, we will share our results and discuss opportunities with the TTML WG (recommendations for media online captioning) and the W3C Immersive Web WG (APIs to interact with XR devices and sensors in browsers).",immersive-captions,True,community group,https://api.w3.org/groups/cg/immersive-captions,https://www.w3.org/community/immersive-captions/,https://api.w3.org/groups/cg/immersive-captions/users,https://api.w3.org/groups/cg/immersive-captions/participations,https://api.w3.org/groups/cg/immersive-captions/chairs,,
87846,Immersive Web Community Group,Our goal is to help bring high-performance Virtual Reality and Augmented Reality to the open Web.,immersive-web,True,community group,https://api.w3.org/groups/cg/immersive-web,https://www.w3.org/community/immersive-web/,https://api.w3.org/groups/cg/immersive-web/users,https://api.w3.org/groups/cg/immersive-web/participations,https://api.w3.org/groups/cg/immersive-web/chairs,,
109735,Immersive Web Working Group,The mission of the Immersive Web Working Group is to help bring high-performance Virtual Reality (VR) and Augmented Reality (AR) (collectively known as XR) to the open Web via APIs to interact with XR devices and sensors in browsers.,immersive-web,,working group,https://api.w3.org/groups/wg/immersive-web,https://www.w3.org/immersive-web/,https://api.w3.org/groups/wg/immersive-web/users,https://api.w3.org/groups/wg/immersive-web/participations,https://api.w3.org/groups/wg/immersive-web/chairs,2018-09-24,2024-10-07
103226,Improving Web Advertising Business Group,"The mission of the Improving Web Advertising Business Group is to identify areas where standards and changes in the Web itself can improve the ecosystem and experience for users, advertisers, publishers, distributors, ad networks, agencies and others, and to oversee liaison with existing Working Groups and to create new Working Groups as needed",web-adv,True,business group,https://api.w3.org/groups/bg/web-adv,https://www.w3.org/community/web-adv/,https://api.w3.org/groups/bg/web-adv/users,https://api.w3.org/groups/bg/web-adv/participations,https://api.w3.org/groups/bg/web-adv/chairs,,
60884,Information Architecture Community Group,"The W3C Information Architecture community group is for anyone interested in Information Architecture and standards, and to participate, discuss, share, support, develop, and learn about them.",informationarchitecture,True,community group,https://api.w3.org/groups/cg/informationarchitecture,https://www.w3.org/community/informationarchitecture/,https://api.w3.org/groups/cg/informationarchitecture/users,https://api.w3.org/groups/cg/informationarchitecture/participations,https://api.w3.org/groups/cg/informationarchitecture/chairs,,
83380,Interledger Payments Community Group,"The primary goal of the Interledger Payments Community Group is connecting the many payment networks (ledgers) around the world via the Web. The group's vision is an open, universal payment scheme built on Web standards that allows any payer to pay any payee regardless of the payer’s choice of payment instrument or the payee’s account.",interledger,True,community group,https://api.w3.org/groups/cg/interledger,https://www.w3.org/community/interledger/,https://api.w3.org/groups/cg/interledger/users,https://api.w3.org/groups/cg/interledger/participations,https://api.w3.org/groups/cg/interledger/chairs,,
72665,Internationalization Interest Group,"The mission of the Internationalization (I18n) Interest Group, part of the Internationalization Activity, is to help the Working Groups within the Internationalization Activity and provide a forum to discuss issues related to the internationalization of the Web.",i18n,,interest group,https://api.w3.org/groups/ig/i18n,https://www.w3.org/International/ig/,https://api.w3.org/groups/ig/i18n/users,,https://api.w3.org/groups/ig/i18n/chairs,1998-02-12,2024-09-30
32113,Internationalization Working Group,"The mission of the Internationalization Working Group is to enable universal access to the World Wide Web by proposing and coordinating the adoption by the W3C of techniques, conventions, technologies, and designs that enable and enhance the use of W3C technology and the Web worldwide, with and between various different languages, scripts, regions, and cultures.",i18n-core,,working group,https://api.w3.org/groups/wg/i18n-core,https://www.w3.org/International/core/,https://api.w3.org/groups/wg/i18n-core/users,https://api.w3.org/groups/wg/i18n-core/participations,https://api.w3.org/groups/wg/i18n-core/chairs,1998-02-12,2024-09-30
130021,Invisible Markup Community Group,"We choose which representations of our data to use, JSON, CSV, XML, or whatever, depending on habit, convenience, or the context we want to use that data in. On the other hand, having an interoperable generic toolchain such as that provided by XML to process data is of immense value. How do we resolve the conflicting requirements of convenience, habit, and context, and still enable a generic toolchain? Invisible XML (ixml) is a method for treating non-XML documents as if they were XML, enabling authors to write documents and data in a format they prefer while providing XML for processes that are more effective with XML content. This is an ongoing project to provide software that lets you treat any parsable format as if it were XML, without the need for markup.",ixml,True,community group,https://api.w3.org/groups/cg/ixml,https://www.w3.org/community/ixml/,https://api.w3.org/groups/cg/ixml/users,https://api.w3.org/groups/cg/ixml/participations,https://api.w3.org/groups/cg/ixml/chairs,,
49174,JSON for Linking Data Community Group,"JSON-LD (JavaScript Object Notation for Linking Data) is a lightweight Linked Data format that gives your data context. It is easy for humans to read and write. It is easy for machines to parse and generate. It is based on the already successful JSON format and provides a way to help JSON data interoperate at Web-scale. If you are already familiar with JSON, writing JSON-LD is very easy. These properties make JSON-LD an ideal Linked Data interchange language for JavaScript environments, Web service, and unstructured databases such as CouchDB and MongoDB.",json-ld,True,community group,https://api.w3.org/groups/cg/json-ld,https://www.w3.org/community/json-ld/,https://api.w3.org/groups/cg/json-ld/users,https://api.w3.org/groups/cg/json-ld/participations,https://api.w3.org/groups/cg/json-ld/chairs,,
107714,JSON-LD Working Group,The mission of the JSON-LD Working Group is to maintain the family of JSON-LD 1.1 Recommendations and related Working Group Notes.,json-ld,,working group,https://api.w3.org/groups/wg/json-ld,https://www.w3.org/groups/wg/json-ld/,https://api.w3.org/groups/wg/json-ld/users,https://api.w3.org/groups/wg/json-ld/participations,https://api.w3.org/groups/wg/json-ld/chairs,2018-06-07,2025-01-31
152176,JSX as markup language Community Group,"The proposal is that jsx be implemented as a dynamic markup language for the web since just HTML + DOM are still not enough to create applications like the ones we currently build using frameworks.

With JSX updating conventional HTML ideas to create better-designed static websites and using dynamic data structures, with repetition loops and adding event hooks more easily, the group's idea would be to bring together people who share the same idea so that together we can do tests in different scenarios and create polyfills if necessary",jsxml,True,community group,https://api.w3.org/groups/cg/jsxml,https://www.w3.org/community/jsxml/,https://api.w3.org/groups/cg/jsxml/users,https://api.w3.org/groups/cg/jsxml/participations,https://api.w3.org/groups/cg/jsxml/chairs,,
112120,Knowledge Graph Construction Community Group,"The overall goal of this community group is to support its participants into developing better methods for Knowledge Graphs construction. The Community Group will (i) study current Knowledge Graph construction methods and implementations, (ii) identify the corresponding requirements and issues that hinter broader Knowledge Graph construction, (iii) discuss use cases, (iv) formulate guidelines, best practices and test cases for Knowledge Graph construction, (v) develop methods, resources and tools for evaluating Knowledge Graphs construction, and in general (vi) continue the development of the W3C-recommended R2RML language beyond relational databases. The proposed Community Group could be instrumental to advance research, increase the level of education and awareness and enable learning and participation with respect to Knowledge Graph construction. ",kg-construct,True,community group,https://api.w3.org/groups/cg/kg-construct,https://www.w3.org/community/kg-construct/,https://api.w3.org/groups/cg/kg-construct/users,https://api.w3.org/groups/cg/kg-construct/participations,https://api.w3.org/groups/cg/kg-construct/chairs,,
72291,Linked Building Data Community Group,"This group brings together experts in the area of building information modelling (BIM) and Web of Data technologies to define existing and future use cases and requirements for linked data based applications across the life cycle of buildings. A list of recommended use cases will be produced by this community group.  

The envisioned target beneficiaries of this group are both industrial and governmental organisations who use data from building information modelling applications and other data related to the building life cycle (sensor data, GIS data, material data, geographical data, and so forth) to achieve their business processes and whom will benefit from greater integration of data and interoperability between their data sets and the wider linked data communities. For example, benefit may be obtained by publishing and combining localised data on new cheaper building materials, energy efficient building devices and systems, along with real time data on weather patterns, energy prices and geodata. By making this data available to applications, they will be better able to support decision makers during the whole of the building life cycle, which includes design, construction, commissioning, operation, retrofitting/refurbishment/reconfiguration, demolition, and recycling of buildings. 

The group will engage with these beneficiaries through surveys and events organised in conjunction with the affiliated workshop series on Linked Data for Architecture and Construction (LDAC).
",lbd,True,community group,https://api.w3.org/groups/cg/lbd,https://www.w3.org/community/lbd/,https://api.w3.org/groups/cg/lbd/users,https://api.w3.org/groups/cg/lbd/participations,https://api.w3.org/groups/cg/lbd/chairs,,
68293,Linked Data for Language Technology Community Group,"This group aims to consult with current and potential users of linguistic data to assemble use cases and requirements for Language Technology Applications that use Linked Data. The results will be used to guide future interoperability, research and development activities spanning the language technology and linked data domains. Potential users are companies and public bodies involved in natural language processing, language resources, content management, the language services and localisation industry and other applications of content analytics techniques used in search, recommender systems, sentiment analysis and terminology management. The group does engage with users through surveys, international events and training activities organized in conjunction with partners from academia or industry, resp. designated research projects and networking efforts (esp., EU or other multi-national projects). We identify use case and requirements priorities, technology gaps and interoperability roadblocks. We work towards community group reports that describe our findings and/or solutions to the challenges identified in our work. 
",ld4lt,True,community group,https://api.w3.org/groups/cg/ld4lt,https://www.w3.org/community/ld4lt/,https://api.w3.org/groups/cg/ld4lt/users,https://api.w3.org/groups/cg/ld4lt/participations,https://api.w3.org/groups/cg/ld4lt/chairs,,
70543,Maps For HTML Community Group,"<p>The Maps in HTML Community Group seeks to establish at least one hypermedia type which can be considered to be consumed by a (new) ""map"" element for HTML. Follow-on from Bar Camp at #lgd14. The objective will be to define a hypermedia type which can be linked to from a hypothetical (but prototyped in Web Components) ""map"" or (geo-map for Web Components) element which will provide simple mashup capabilities and user interface.</p>

<p>This group will publish specifications.</p>",maps4html,True,community group,https://api.w3.org/groups/cg/maps4html,https://www.w3.org/community/maps4html/,https://api.w3.org/groups/cg/maps4html/users,https://api.w3.org/groups/cg/maps4html/participations,https://api.w3.org/groups/cg/maps4html/chairs,,
35549,Math Working Group,"The mission of the Math Working Group is to promote the inclusion of mathematics on the Web so that it is a first class citizen of the web that displays well, is accessible, and is searchable.",math,,working group,https://api.w3.org/groups/wg/math,https://www.w3.org/Math/,https://api.w3.org/groups/wg/math/users,https://api.w3.org/groups/wg/math/participations,https://api.w3.org/groups/wg/math/chairs,2006-06-28,2025-10-13
46300,Media and Entertainment Interest Group,"The mission of the Media and Entertainment Interest Group is to provide a forum for media-related technical discussions to track progress of media features on the Web within W3C groups and use of Web technologies by external organizations, and to identify use cases and requirements that existing and/or new specifications need to meet to achieve a tighter support of media services on the Web.",me,,interest group,https://api.w3.org/groups/ig/me,https://www.w3.org/2011/webtv/,https://api.w3.org/groups/ig/me/users,https://api.w3.org/groups/ig/me/participations,https://api.w3.org/groups/ig/me/chairs,2011-02-07,2025-10-31
156178,Media Content Metadata Japanese Community Group,"The mission of this group is sharing use cases, technical challenges, best practices and possible implementations for inter-industry collaboration of media content metadata to improve the interoperability of the metadata and promote media content distribution among various industries. This group facilitates discussion with Japanese companies and organizations from different industries using Japanese language.

This group will not publish any specifications.",mcm-jp,False,community group,https://api.w3.org/groups/cg/mcm-jp,https://www.w3.org/community/mcm-jp/,https://api.w3.org/groups/cg/mcm-jp/users,https://api.w3.org/groups/cg/mcm-jp/participations,https://api.w3.org/groups/cg/mcm-jp/chairs,,
115198,Media Working Group,The mission of the Media Working Group is to develop and improve client-side media processing and playback features on the Web.,media,,working group,https://api.w3.org/groups/wg/media,https://www.w3.org/media-wg/,https://api.w3.org/groups/wg/media/users,https://api.w3.org/groups/wg/media/participations,https://api.w3.org/groups/wg/media/chairs,2019-05-23,2025-05-31
130919,Metaverse Interoperability Community Group,"Our mission is to bridge virtual worlds by designing and promoting protocols for identity, social graphs, inventory, and more.",metaverse-interop,True,community group,https://api.w3.org/groups/cg/metaverse-interop,https://www.w3.org/community/metaverse-interop/,https://api.w3.org/groups/cg/metaverse-interop/users,https://api.w3.org/groups/cg/metaverse-interop/participations,https://api.w3.org/groups/cg/metaverse-interop/chairs,,
117923,MiniApps Ecosystem Community Group,A community group to incubate work on MiniApps and serve as a base for analysis and proposals of specific work items,miniapps,True,community group,https://api.w3.org/groups/cg/miniapps,https://www.w3.org/community/miniapps/,https://api.w3.org/groups/cg/miniapps/users,https://api.w3.org/groups/cg/miniapps/participations,https://api.w3.org/groups/cg/miniapps/chairs,,
128558,MiniApps Working Group,The mission of the MiniApps Working Group is to produce specifications that facilitate the development of interoperable and robust MiniApps.,miniapps,,working group,https://api.w3.org/groups/wg/miniapps,https://www.w3.org/2021/miniapps/,https://api.w3.org/groups/wg/miniapps/users,https://api.w3.org/groups/wg/miniapps/participations,https://api.w3.org/groups/wg/miniapps/chairs,2021-01-19,2025-10-12
76245,Multi-device Timing Community Group,"Timing mechanisms allow operations to be executed at the correct time. The Web already has several mechanisms supporting timed operations, including setTimeout and setInterval, as well as controllers for media frameworks and animations. However, the Web lacks support for multi-device timing. A multi-device timing mechanism would allow timed operations across Web pages hosted by different devices. Multi-device timing is particularly important for the broadcasting industry, as it is the key enabler for web-based secondary device offerings. More generally, multi-device timing has wide utility in communication, collaboration and multi-screen presentation. This Community Group aims to define a common, multi-device, timing mechanism and a practical programming model. This will improve the Web as a platform for time-sensitive, multi-device Web applications.

Charter : http://webtiming.github.io",webtiming,True,community group,https://api.w3.org/groups/cg/webtiming,https://www.w3.org/community/webtiming/,https://api.w3.org/groups/cg/webtiming/users,https://api.w3.org/groups/cg/webtiming/participations,https://api.w3.org/groups/cg/webtiming/chairs,,
81249,Music Notation Community Group,"<p>The Music Notation Community Group develops and maintains format and language specifications for notated music used by web, desktop, and mobile applications. The group aims to serve a broad range of users engaging in music-related activities involving notation, and will document these use cases.
</p>
<p>
The Community Group documents, maintains and updates the MusicXML and SMuFL (Standard Music Font Layout) specifications. The goals are to evolve the specifications to handle a broader set of use cases and technologies, including use of music notation on the web, while maximizing the existing investment in implementations of the existing MusicXML and SMuFL specifications.
</p>
<p>
The group is developing a new specification to embody this broader set of use cases and technologies, under the working title of MNX. The group is proposing the development of an additional new specification to provide a standard, machine-readable source of musical instrument data.
</p>",music-notation,True,community group,https://api.w3.org/groups/cg/music-notation,https://www.w3.org/community/music-notation/,https://api.w3.org/groups/cg/music-notation/users,https://api.w3.org/groups/cg/music-notation/participations,https://api.w3.org/groups/cg/music-notation/chairs,,
136094,Nordic Accessibility Community Group,"The Nordic Accessibility Community Group serves as an open forum to discuss challenges, network with accessibility professionals, and promote the importance of inclusive design in the Nordic countries.",nordic-accessibility,True,community group,https://api.w3.org/groups/cg/nordic-accessibility,https://www.w3.org/community/nordic-accessibility/,https://api.w3.org/groups/cg/nordic-accessibility/users,https://api.w3.org/groups/cg/nordic-accessibility/participations,https://api.w3.org/groups/cg/nordic-accessibility/chairs,,
136159,Nordic Chapter Smart City / Web of Things Community Group,A community group around smart city technologies and challenges in the nordic region,smartcity-nordic,True,community group,https://api.w3.org/groups/cg/smartcity-nordic,https://www.w3.org/community/smartcity-nordic/,https://api.w3.org/groups/cg/smartcity-nordic/users,https://api.w3.org/groups/cg/smartcity-nordic/participations,https://api.w3.org/groups/cg/smartcity-nordic/chairs,,
137192,Nordic Web of Data Community Group,"<p>The mission of this group is to provide a forum for discussing challenges and establishing best practices for publishing data in the Nordic region.</p>
<p>The foreseen focus will be on topics like:
</p><ul><li>Metadata profiles within data publishing</li>
<li>Best practices for a national web of data infrastructure</li>
<li>Best practices for domain specific data specifications</li>
<li>How to utilize linked data principles to improve data quality and interoperability</li>
</ul>
<p>Practitioners in data publishing as well as anyone interested in furthering a web of data in both private and public sector are welcome to join.</p>",nordic-data,True,community group,https://api.w3.org/groups/cg/nordic-data,https://www.w3.org/community/nordic-data/,https://api.w3.org/groups/cg/nordic-data/users,https://api.w3.org/groups/cg/nordic-data/participations,https://api.w3.org/groups/cg/nordic-data/chairs,,
144015,nostr Community Group,"The Nostr Protocol is a new communications for the social web, based on the w3c websockets standard.  

The mission of the Nostr Community group is to foster its intersection with web standards, documenting existing patterns and bridges, and proposing further integration with web standards.

This group may publish Specifications.",nostr,True,community group,https://api.w3.org/groups/cg/nostr,https://www.w3.org/community/nostr/,https://api.w3.org/groups/cg/nostr/users,https://api.w3.org/groups/cg/nostr/participations,https://api.w3.org/groups/cg/nostr/chairs,,
111290,Notation 3 (N3) Community Group,"Further development, implementation, and standardization of Notation 3 - an assertion and logic language - including the N3 Rules language.",n3-dev,True,community group,https://api.w3.org/groups/cg/n3-dev,https://www.w3.org/community/n3-dev/,https://api.w3.org/groups/cg/n3-dev/users,https://api.w3.org/groups/cg/n3-dev/participations,https://api.w3.org/groups/cg/n3-dev/chairs,,
47956,ODRL Community Group,"<p>The ODRL Community Group supports the promotion and future development of the W3C ODRL recommendations:</p>
<ul class=""show_items"">
<li><a href=""https://www.w3.org/TR/odrl-model/"" rel=""nofollow"">ODRL Information Model</a></li>
<li><a href=""https://www.w3.org/TR/odrl-vocab/"" rel=""nofollow"">ODRL Vocabulary &amp; Expression</a></li>
</ul>
<p>Specifically, the ODRL CG will:</p>
<ul class=""show_items"">
<li>Promote ODRL V2.2 to existing and new sectors/industries</li>
<li>Nurture an ODRL implementors community</li>
<li>Publish reports related to ODRL usage</li>
<li>Support development of ODRL Profiles (and host for smaller communities)</li>
<li>Register ODRL Profiles</li>
<li>Collaborate with W3C on ODRL errata maintenance</li>
<li>Plan for future major enhancements to ODRL (V3.0)</li>
</ul>",odrl,True,community group,https://api.w3.org/groups/cg/odrl,https://www.w3.org/community/odrl/,https://api.w3.org/groups/cg/odrl/users,https://api.w3.org/groups/cg/odrl/participations,https://api.w3.org/groups/cg/odrl/chairs,,
48038,Ontology-Lexica Community Group,"The mission of the Ontology-Lexicon community group is to: (1) Develop models for the representation of lexica (and machine readable dictionaries) relative to ontologies. These lexicon models are intended to represent lexical entries containing information about how ontology elements (classes, properties, individuals etc.) are realized in multiple languages. In addition, the lexical entries contain appropriate linguistic (syntactic, morphological, semantic and pragmatic) information that constrains the usage of the entry. (2) Demonstrate the added value of representing lexica on the Semantic Web, in particularly focusing on how the use of linked data principles can allow for the re-use of existing linguistic information from resource such as WordNet. (3) Provide best practices for the use of linguistic data categories in combination with lexica. (4) Demonstrate that the creation of such lexica in combination with the semantics contained in ontologies can improve the performance of NLP tools. (5) Bring together people working on standards for representing linguistic information (syntactic, morphological, semantic and pragmatic) building on existing initiatives, and identifying collaboration tracks for the future. (6) Cater for interoperability among existing models to represent and structure linguistic information. (7) Demonstrate the added value of applications relying on the use of the combination of lexica and ontologies. ",ontolex,True,community group,https://api.w3.org/groups/cg/ontolex,https://www.w3.org/community/ontolex/,https://api.w3.org/groups/cg/ontolex/users,https://api.w3.org/groups/cg/ontolex/participations,https://api.w3.org/groups/cg/ontolex/chairs,,
148948,Open Cloud Mesh Community Group,"This community group is equivalent to the loose ""Open Cloud Mesh"" collaboration which started at individual vendors such as https://oc.owncloud.com/opencloudmesh.html, then moved to Géant
https://wiki.geant.org/display/OCM/Open+Cloud+Mesh
and most recently found a home within the CS3 community https://github.com/cs3org/OCM-API

As of september 2023, work on OCM is co-funded by NLnet, CERN, and individual implementers.

By creating this W3C CG we want to make our ongoing work more visible to the wider web standards community.",ocm,True,community group,https://api.w3.org/groups/cg/ocm,https://www.w3.org/community/ocm/,https://api.w3.org/groups/cg/ocm/users,https://api.w3.org/groups/cg/ocm/participations,https://api.w3.org/groups/cg/ocm/chairs,,
122250,Open UI Community Group,"The group will be researching components and controls across the web and also looking to native paradigms to bring interoperability for design systems, frameworks and the web platform.",open-ui,True,community group,https://api.w3.org/groups/cg/open-ui,https://www.w3.org/community/open-ui/,https://api.w3.org/groups/cg/open-ui/users,https://api.w3.org/groups/cg/open-ui/participations,https://api.w3.org/groups/cg/open-ui/chairs,,
89827,OpenActive Community Group,"<p>This community group is part of <a href=""https://www.openactive.io/"" rel=""nofollow"">the OpenActive initiative</a>. Our goal is to develop technical specifications and best practices that will support the use of open and shared data relating to sports and physical activities.</p>

<p>Our primary focus is on standardising how to publish data about opportunities to be physically activity, defining best practices and APIs to enable booking of events and facilities, and improving interoperability of data across the sector.</p>

<p>To ensure that our specifications will support a variety of use cases, we welcome contributions from a range of organisations, including existing platforms and new startups.</p>

<p>While our work is technical, you don’t have to be a developer to contribute to our standards group. We are looking for input from product and service managers whose domain knowledge can help us to create better outputs.</p><p></p>",openactive,True,community group,https://api.w3.org/groups/cg/openactive,https://www.w3.org/community/openactive/,https://api.w3.org/groups/cg/openactive/users,https://api.w3.org/groups/cg/openactive/participations,https://api.w3.org/groups/cg/openactive/chairs,,
96642,OpenTrack Community Group,"This group aims to develop an open standard for interchange of data in Athletics (including Track and Field), running and related disciplines.  Such a standard should allow the development of better software to manage the sport, resulting in major savings of time for volunteers; more efficient management of events and federations; and  more enjoyment for participants and fans.",opentrack,True,community group,https://api.w3.org/groups/cg/opentrack,https://www.w3.org/community/opentrack/,https://api.w3.org/groups/cg/opentrack/users,https://api.w3.org/groups/cg/opentrack/participations,https://api.w3.org/groups/cg/opentrack/chairs,,
42434,Patents and Standards Interest Group,"The Patent and Standards Interest Group (PSIG) is a forum for W3C Members and Invited Experts to discuss policy issues regarding the implementation of the W3C Patent Policy as well as new Patent-related questions that arise which require action or attention from the W3C Membership. The PSIG has no authority to create new policy. However, input from the PSIG on the operation of the policy and areas that might require further policy development by a W3C Working Group is welcome.",psig,,interest group,https://api.w3.org/groups/ig/psig,https://www.w3.org/2004/pp/psig/,https://api.w3.org/groups/ig/psig/users,https://api.w3.org/groups/ig/psig/participations,https://api.w3.org/groups/ig/psig/chairs,1999-07-08,2024-09-30
61141,Permanent Identifier Community Group,"The Permanent Identifier Community Group maintains a secure, permanent UL re-direction service for the Web located at w3id.org. Web applications that deal with Linked Data often need to specify and use URLs that are very stable. They utilize services such as the one run by this community to ensure that applications using their URLs will always be re-directed to a working website. The concept operates much like a switchboard, connecting requests for information with the true location of the information on the Web. Entries in the switchboard can be reconfigured to point to a new location if the old location stops working.

The community is responsible for all administrative tasks associated with operating the service. The social contract between organizations involved in the community gives each of them full access to all information required to maintain and operate the website. The agreement is setup such that a number of these organizations could fail, lose interest, or become unresponsive for long periods of time without negatively affecting the operation of the site. 

 The service operates in HTTPS-only mode to ensure end-to-end security.  This means that it may be used for Linked Data applications that require high levels of security such as those found in the financial, medical, and public infrastructure sectors. 

All identifiers associated with the service are intended to be around for as long as the Web is around. This means decades, if not centuries. If the final destination for popular identifiers used by this service fail in such a way as to be a major inconvenience or danger to the Web, the community will mirror the information for the popular identifier and setup a working redirect to restore service to the rest of the Web. 

You may join this community by getting a W3C account and clicking the join button. If you wish to engage the community in discussion about this service for your Web application, please send an e-mail to the public-perma-id@w3.org mailing list. 

This group does not create specifications.",perma-id,False,community group,https://api.w3.org/groups/cg/perma-id,https://www.w3.org/community/perma-id/,https://api.w3.org/groups/cg/perma-id/users,https://api.w3.org/groups/cg/perma-id/participations,https://api.w3.org/groups/cg/perma-id/chairs,,
59096,Pointer Events Working Group,"The mission of the Pointer Events Working Group is to provide methods to enable simple device independent input from pointing devices such as mouse, pen, and multi-touch screen.",pointer-events,,working group,https://api.w3.org/groups/wg/pointer-events,https://www.w3.org/groups/wg/pointer-events/,https://api.w3.org/groups/wg/pointer-events/users,https://api.w3.org/groups/wg/pointer-events/participations,https://api.w3.org/groups/wg/pointer-events/chairs,2012-11-09,2025-11-07
133210,Portable Network Graphics (PNG) Working Group,The mission of the PNG Working Group is to maintain and develop the Portable Network Graphics (PNG) specification.,png,,working group,https://api.w3.org/groups/wg/png,https://www.w3.org/groups/wg/png/,https://api.w3.org/groups/wg/png/users,https://api.w3.org/groups/wg/png/participations,https://api.w3.org/groups/wg/png/chairs,2021-09-14,2025-10-30
109278,Positive Work Environment Community Group,"W3C is a global community where participants choose to work together. In that community, we experience differences in language, location, nationality, and experience. In such a diverse environment, misunderstandings and disagreements happen, and in most cases can be resolved informally. This CG will pick up the work of the PWE Task Force (https://www.w3.org/Consortium/pwe/) focusing on the Code of Ethics and Professional Conduct.",pwe,False,community group,https://api.w3.org/groups/cg/pwe,https://www.w3.org/community/pwe/,https://api.w3.org/groups/cg/pwe/users,https://api.w3.org/groups/cg/pwe/participations,https://api.w3.org/groups/cg/pwe/chairs,,
120428,Privacy Community Group,"The mission of the Privacy Community Group is to develop privacy-focused web standards and APIs to improve user privacy on the web through enhanced browser behavior.

Charter: <a rel=""nofollow"" href=""https://privacycg.github.io/charter.html"">https://privacycg.github.io/charter.html</a>",privacycg,True,community group,https://api.w3.org/groups/cg/privacycg,https://www.w3.org/community/privacycg/,https://api.w3.org/groups/cg/privacycg/users,https://api.w3.org/groups/cg/privacycg/participations,https://api.w3.org/groups/cg/privacycg/chairs,,
52497,Privacy Interest Group,"The mission of the Privacy Interest Group is to improve privacy on the Web by advising groups developing standards on how to avoid and mitigate privacy issues with their technologies. PING also suggests changes to existing standards and technologies to improve the privacy of existing systems. Finally, PING makes recommendations to the W3C Advisory Committee and the W3C TAG about whether a proposed standard would be beneficial or harmful for privacy on the web.",privacy,,interest group,https://api.w3.org/groups/ig/privacy,https://www.w3.org/Privacy/IG/,https://api.w3.org/groups/ig/privacy/users,https://api.w3.org/groups/ig/privacy/participations,https://api.w3.org/groups/ig/privacy/chairs,2012-02-17,2024-02-29
134161,Private Advertising Technology Community Group,"The mission of the Private Advertising Technology Community Group is to incubate web features and APIs that support advertising while acting in the interests of users, in particular providing strong privacy assurances.",patcg,True,community group,https://api.w3.org/groups/cg/patcg,https://www.w3.org/community/patcg/,https://api.w3.org/groups/cg/patcg/users,https://api.w3.org/groups/cg/patcg/participations,https://api.w3.org/groups/cg/patcg/chairs,,
97159,Publishing Business Group,"<p>The Publishing Business Group fosters ongoing participation by members of the publishing industry and overall publishing ecosystem in the development of the Web for publishing, and serves as a conduit for feedback between the publishing ecosystem and W3C. See the <a rel=""nofollow"" href=""https://www.w3.org/2017/02/PublishingBGcharter"">Publishing Business Group Charter</a> for details.</p>

<p>The Business Group maintains a separate  <a rel=""nofollow"" href=""https://w3c.github.io/publ-bg/"">“Working” Web site</a>, which includes documents, like <a rel=""nofollow"" href=""https://w3c.github.io/publ-bg/Meetings/"">information on meetings</a>, <a rel=""nofollow"" href=""https://w3c.github.io/publ-bg/Meetings/Minutes/"">index for meeting minutes</a>, and other working documents. There is also a separate <a rel=""nofollow"" href=""https://github.com/w3c/publ-bg/wiki"">wiki</a> for BG members. Finally, if necessary or convenient, Google Documents can also be used; these are collected in a separate <a rel=""nofollow"" href=""https://drive.google.com/open?id=1tQf56giFynYlWKm5DmrxTUbYUwpzQAmI"">Google Drive folder</a>.</p>

<p>(The Working Web site’s content is actually served from a dedicated <a rel=""nofollow"" href=""https://github.com/w3c/publ-bg/"">Github repository</a>.)</p>",publishingbg,True,business group,https://api.w3.org/groups/bg/publishingbg,https://www.w3.org/community/publishingbg/,https://api.w3.org/groups/bg/publishingbg/users,https://api.w3.org/groups/bg/publishingbg/participations,https://api.w3.org/groups/bg/publishingbg/chairs,,
110591,Publishing Community Group,Incubation zone for Publishing@W3C. Bring your experiments here.,publishingcg,True,community group,https://api.w3.org/groups/cg/publishingcg,https://www.w3.org/community/publishingcg/,https://api.w3.org/groups/cg/publishingcg/users,https://api.w3.org/groups/cg/publishingcg/participations,https://api.w3.org/groups/cg/publishingcg/chairs,,
